# k j freq[thz] 1/tau_3ph[tHz] 1/tau_iso[thz]
3.90000000e+02 5.00000000e+00 2.32989349e+00 1.20511838e-01 8.84740697e-03
3.90000000e+02 6.00000000e+00 2.41402711e+00 1.31256678e-01 8.51920567e-03
3.91000000e+02 1.00000000e+00 9.78679978e-01 8.68779539e-02 3.16647060e-04
3.91000000e+02 2.00000000e+00 1.07671496e+00 9.20623815e-02 4.90790328e-04
3.91000000e+02 3.00000000e+00 2.03943101e+00 1.04604808e-01 2.71124933e-03
3.91000000e+02 4.00000000e+00 2.26643651e+00 1.68390990e-01 6.70877268e-03
3.91000000e+02 5.00000000e+00 2.31849240e+00 1.26214818e-01 9.11196951e-03
3.91000000e+02 6.00000000e+00 2.42293993e+00 1.35686867e-01 6.36847464e-03
3.92000000e+02 1.00000000e+00 1.03954375e+00 1.17915490e-01 4.41431900e-04
3.92000000e+02 2.00000000e+00 1.19182609e+00 8.85371015e-02 6.63394482e-04
3.92000000e+02 3.00000000e+00 1.94561111e+00 9.86777186e-02 2.57908082e-03
3.92000000e+02 4.00000000e+00 2.29834637e+00 1.35167100e-01 8.94443047e-03
3.92000000e+02 5.00000000e+00 2.30791573e+00 1.52822478e-01 9.31356676e-03
3.92000000e+02 6.00000000e+00 2.42892378e+00 1.60823416e-01 5.20735293e-03
3.93000000e+02 1.00000000e+00 1.10483545e+00 1.25998221e-01 5.27041129e-04
3.93000000e+02 2.00000000e+00 1.31939658e+00 8.75135646e-02 9.02983439e-04
3.93000000e+02 3.00000000e+00 1.85720844e+00 8.91798133e-02 2.77590087e-03
3.93000000e+02 4.00000000e+00 2.27353859e+00 1.34491937e-01 7.26517117e-03
3.93000000e+02 5.00000000e+00 2.34091384e+00 1.45963880e-01 7.80207921e-03
3.93000000e+02 6.00000000e+00 2.42935548e+00 1.90446807e-01 5.12428968e-03
3.94000000e+02 1.00000000e+00 1.17264540e+00 1.44716334e-01 6.29756567e-04
3.94000000e+02 2.00000000e+00 1.45456680e+00 8.08590465e-02 1.22456386e-03
3.94000000e+02 3.00000000e+00 1.77607573e+00 7.45728838e-02 1.36475620e-03
3.94000000e+02 4.00000000e+00 2.24126598e+00 1.40105668e-01 5.79602666e-03
3.94000000e+02 5.00000000e+00 2.36718461e+00 1.32209377e-01 9.04034369e-03
3.94000000e+02 6.00000000e+00 2.42365044e+00 2.35849057e-01 6.24945328e-03
3.95000000e+02 1.00000000e+00 1.24163054e+00 1.63352250e-01 7.48160235e-04
3.95000000e+02 2.00000000e+00 1.58940725e+00 7.61707443e-02 1.91460294e-03
3.95000000e+02 3.00000000e+00 1.70651200e+00 5.66020648e-02 7.84109680e-04
3.95000000e+02 4.00000000e+00 2.20251187e+00 1.48791589e-01 4.94552964e-03
3.95000000e+02 5.00000000e+00 2.38533402e+00 1.27107603e-01 1.01151727e-02
3.95000000e+02 6.00000000e+00 2.41201851e+00 2.79391262e-01 9.07499146e-03
3.96000000e+02 1.00000000e+00 1.31092146e+00 1.81390101e-01 8.81771901e-04
3.96000000e+02 2.00000000e+00 1.61656241e+00 4.92038812e-02 1.96088469e-03
3.96000000e+02 3.00000000e+00 1.75219430e+00 7.25226271e-02 1.15576675e-03
3.96000000e+02 4.00000000e+00 2.15752808e+00 1.63058189e-01 4.28566251e-03
3.96000000e+02 5.00000000e+00 2.39036153e+00 2.82422849e-01 1.07540450e-02
3.96000000e+02 6.00000000e+00 2.39970905e+00 1.64099871e-01 1.40268767e-02
3.97000000e+02 1.00000000e+00 1.37998155e+00 1.91360458e-01 1.03529232e-03
3.97000000e+02 2.00000000e+00 1.55466735e+00 3.04944988e-02 1.56490086e-03
3.97000000e+02 3.00000000e+00 1.89100399e+00 9.49297994e-02 2.74552780e-03
3.97000000e+02 4.00000000e+00 2.10667136e+00 1.82230022e-01 3.94638047e-03
3.97000000e+02 5.00000000e+00 2.36894439e+00 3.80184770e-01 9.92211949e-03
3.97000000e+02 6.00000000e+00 2.40067138e+00 1.00400094e-01 1.30086785e-02
3.98000000e+02 1.00000000e+00 1.44847203e+00 2.02491865e-01 1.30736027e-03
3.98000000e+02 2.00000000e+00 1.49180097e+00 2.03520498e-02 1.17832961e-03
3.98000000e+02 3.00000000e+00 2.03075503e+00 1.32579223e-01 2.54915600e-03
3.98000000e+02 4.00000000e+00 2.05134175e+00 1.93704600e-01 3.58464528e-03
3.98000000e+02 5.00000000e+00 2.33995151e+00 4.36442990e-01 7.95997720e-03
3.98000000e+02 6.00000000e+00 2.39704390e+00 9.31827500e-02 1.45272387e-02
3.99000000e+02 1.00000000e+00 1.43112307e+00 1.76527181e-02 1.31527154e-03
3.99000000e+02 2.00000000e+00 1.51596120e+00 2.03498133e-01 1.47114220e-03
3.99000000e+02 3.00000000e+00 1.98890107e+00 2.30507162e-01 2.53440344e-03
3.99000000e+02 4.00000000e+00 2.16760708e+00 1.83259938e-01 4.08316243e-03
3.99000000e+02 5.00000000e+00 2.30558335e+00 3.68023200e-01 9.72444173e-03
3.99000000e+02 6.00000000e+00 2.38928228e+00 9.02152536e-02 1.13772082e-02
4.00000000e+02 1.00000000e+00 9.24690436e-01 4.47059244e-02 2.20329126e-04
4.00000000e+02 2.00000000e+00 9.48251090e-01 6.68400051e-02 2.51124802e-04
4.00000000e+02 3.00000000e+00 2.11854013e+00 7.61139273e-02 3.32491668e-03
4.00000000e+02 4.00000000e+00 2.26734488e+00 1.64149435e-01 7.07347318e-03
4.00000000e+02 5.00000000e+00 2.33696858e+00 1.01414324e-01 8.49523126e-03
4.00000000e+02 6.00000000e+00 2.35908124e+00 1.08476459e-01 7.46825858e-03
4.01000000e+02 1.00000000e+00 9.63084798e-01 5.78797490e-02 2.82442053e-04
4.01000000e+02 2.00000000e+00 1.01679853e+00 8.35903737e-02 4.17119736e-04
4.01000000e+02 3.00000000e+00 2.02733441e+00 7.13002310e-02 2.46675384e-03
4.01000000e+02 4.00000000e+00 2.30431523e+00 1.71065034e-01 9.37849640e-03
4.01000000e+02 5.00000000e+00 2.33335309e+00 9.59692898e-02 8.71458059e-03
4.01000000e+02 6.00000000e+00 2.37136371e+00 1.04679049e-01 1.11203958e-02
4.02000000e+02 1.00000000e+00 1.01094359e+00 8.44145429e-02 4.07415771e-04
4.02000000e+02 2.00000000e+00 1.10970707e+00 8.42275491e-02 5.35453498e-04
4.02000000e+02 3.00000000e+00 1.93713599e+00 6.89203625e-02 2.61807150e-03
4.02000000e+02 4.00000000e+00 2.31947571e+00 9.67117988e-02 9.52188765e-03
4.02000000e+02 5.00000000e+00 2.33905213e+00 1.50503812e-01 8.17018166e-03
4.02000000e+02 6.00000000e+00 2.38468947e+00 1.09818788e-01 1.02857510e-02
4.03000000e+02 1.00000000e+00 1.06554171e+00 1.09313631e-01 4.74292025e-04
4.03000000e+02 2.00000000e+00 1.22135261e+00 8.01950343e-02 7.13732951e-04
4.03000000e+02 3.00000000e+00 1.85390473e+00 6.30636312e-02 2.78215796e-03
4.03000000e+02 4.00000000e+00 2.29971043e+00 9.57249249e-02 9.10237217e-03
4.03000000e+02 5.00000000e+00 2.36646211e+00 1.30247340e-01 8.73748733e-03
4.03000000e+02 6.00000000e+00 2.39392606e+00 1.25524693e-01 1.37082170e-02
4.04000000e+02 1.00000000e+00 1.12480459e+00 1.21411825e-01 5.57243375e-04
4.04000000e+02 2.00000000e+00 1.34624296e+00 7.31015527e-02 9.60452033e-04
4.04000000e+02 3.00000000e+00 1.77904068e+00 5.31502131e-02 1.37273830e-03
4.04000000e+02 4.00000000e+00 2.27326578e+00 1.04153864e-01 7.26252760e-03
4.04000000e+02 5.00000000e+00 2.38572375e+00 1.22423446e-01 9.79379795e-03
4.04000000e+02 6.00000000e+00 2.39913944e+00 1.48103169e-01 1.40949401e-02
4.05000000e+02 1.00000000e+00 1.18713435e+00 1.40014842e-01 6.53501860e-04
4.05000000e+02 2.00000000e+00 1.47952149e+00 6.30397781e-02 1.01187315e-03
4.05000000e+02 3.00000000e+00 1.71241190e+00 4.11939659e-02 7.91616243e-04
4.05000000e+02 4.00000000e+00 2.24045954e+00 1.16622564e-01 5.77226223e-03
4.05000000e+02 5.00000000e+00 2.39173458e+00 1.81369046e-01 1.14801073e-02
4.05000000e+02 6.00000000e+00 2.40499438e+00 1.20180319e-01 1.15608785e-02
4.06000000e+02 1.00000000e+00 1.25136778e+00 1.59917610e-01 7.65485531e-04
4.06000000e+02 2.00000000e+00 1.61184368e+00 5.87464679e-02 2.00244473e-03
4.06000000e+02 3.00000000e+00 1.65823349e+00 3.23316973e-02 1.92332444e-03
4.06000000e+02 4.00000000e+00 2.20145360e+00 1.26974614e-01 4.93306121e-03
4.06000000e+02 5.00000000e+00 2.38660814e+00 2.45208623e-01 9.42442482e-03
4.06000000e+02 6.00000000e+00 2.40986600e+00 9.84542680e-02 9.63853184e-03
4.07000000e+02 1.00000000e+00 1.31667747e+00 1.78720469e-01 8.93684200e-04
4.07000000e+02 2.00000000e+00 1.59265100e+00 2.16670639e-02 1.94122734e-03
4.07000000e+02 3.00000000e+00 1.76204847e+00 6.97612769e-02 1.20298549e-03
4.07000000e+02 4.00000000e+00 2.15650878e+00 1.42259855e-01 4.27746836e-03
4.07000000e+02 5.00000000e+00 2.37574667e+00 3.05256828e-01 1.47104075e-02
4.07000000e+02 6.00000000e+00 2.40935336e+00 9.10174845e-02 9.68866708e-03
4.08000000e+02 1.00000000e+00 1.38251779e+00 1.91261638e-01 1.04235588e-03
4.08000000e+02 2.00000000e+00 1.54116472e+00 1.67533092e-02 1.55879126e-03
4.08000000e+02 3.00000000e+00 1.89982687e+00 8.90099424e-02 2.69447591e-03
4.08000000e+02 4.00000000e+00 2.10601182e+00 1.67695760e-01 3.95006636e-03
4.08000000e+02 5.00000000e+00 2.36014850e+00 3.64676022e-01 7.81478697e-03
4.08000000e+02 6.00000000e+00 2.40404404e+00 9.00860322e-02 1.14267107e-02
4.09000000e+02 1.00000000e+00 9.58944670e-01 4.38588797e-02 2.73694584e-04
4.09000000e+02 2.00000000e+00 9.81611944e-01 6.73672864e-02 3.17815387e-04
4.09000000e+02 3.00000000e+00 1.99007026e+00 4.59415256e-02 2.41226942e-03
4.09000000e+02 4.00000000e+00 2.33695359e+00 1.44949174e-01 8.37356005e-03
4.09000000e+02 5.00000000e+00 2.34109971e+00 8.01070230e-02 7.72013317e-03
4.09000000e+02 6.00000000e+00 2.34908617e+00 1.14445415e-01 7.48915035e-03
4.10000000e+02 1.00000000e+00 9.92083678e-01 5.68488673e-02 3.64280295e-04
4.10000000e+02 2.00000000e+00 1.04518284e+00 8.11411694e-02 4.50188437e-04
4.10000000e+02 3.00000000e+00 1.91282585e+00 4.50509301e-02 2.68997051e-03
4.10000000e+02 4.00000000e+00 2.33443234e+00 7.90295175e-02 8.66131966e-03
4.10000000e+02 5.00000000e+00 2.35394280e+00 8.30068398e-02 7.27112609e-03
4.10000000e+02 6.00000000e+00 2.37132474e+00 1.40975920e-01 1.12072234e-02
4.11000000e+02 1.00000000e+00 1.03408754e+00 8.24796688e-02 4.34258291e-04
4.11000000e+02 2.00000000e+00 1.13377737e+00 8.38961366e-02 5.71883825e-04
4.11000000e+02 3.00000000e+00 1.84126251e+00 4.29057489e-02 3.00519301e-03
4.11000000e+02 4.00000000e+00 2.32015324e+00 7.95184363e-02 9.09005589e-03
4.11000000e+02 5.00000000e+00 2.36547280e+00 8.50665646e-02 8.64360859e-03
4.11000000e+02 6.00000000e+00 2.39346438e+00 1.25583019e-01 1.31567245e-02
4.12000000e+02 1.00000000e+00 1.08286369e+00 1.04566743e-01 4.97345711e-04
4.12000000e+02 2.00000000e+00 1.24166352e+00 7.28613376e-02 7.51429810e-04
4.12000000e+02 3.00000000e+00 1.77807834e+00 3.74201081e-02 1.35355841e-03
4.12000000e+02 4.00000000e+00 2.29958751e+00 8.21166385e-02 9.13839196e-03
4.12000000e+02 5.00000000e+00 2.37384899e+00 1.00961864e-01 1.26401612e-02
4.12000000e+02 6.00000000e+00 2.40919447e+00 1.09590843e-01 9.89703238e-03
4.13000000e+02 1.00000000e+00 1.13673632e+00 1.19540296e-01 5.74918675e-04
4.13000000e+02 2.00000000e+00 1.36319919e+00 6.49042986e-02 1.00050848e-03
4.13000000e+02 3.00000000e+00 1.72331234e+00 2.93089249e-02 8.54985830e-04
4.13000000e+02 4.00000000e+00 2.27282208e+00 8.76070997e-02 7.22817145e-03
4.13000000e+02 5.00000000e+00 2.37887350e+00 1.28253305e-01 1.55632997e-02
4.13000000e+02 6.00000000e+00 2.41803833e+00 9.62130542e-02 7.35024836e-03
4.14000000e+02 1.00000000e+00 1.19434435e+00 1.38396045e-01 6.65125033e-04
4.14000000e+02 2.00000000e+00 1.49338687e+00 5.22561597e-02 1.27674430e-03
4.14000000e+02 3.00000000e+00 1.67549252e+00 2.27016817e-02 1.74389263e-03
4.14000000e+02 4.00000000e+00 2.23991991e+00 1.06772129e-01 5.75266859e-03
4.14000000e+02 5.00000000e+00 2.38071423e+00 1.76713726e-01 1.38343288e-02
4.14000000e+02 6.00000000e+00 2.42031375e+00 8.93423510e-02 6.79670458e-03
4.15000000e+02 1.00000000e+00 1.25459954e+00 1.58873145e-01 7.71805072e-04
4.15000000e+02 2.00000000e+00 1.62777163e+00 5.79689982e-02 1.75709794e-03
4.15000000e+02 3.00000000e+00 1.63257430e+00 1.95563830e-02 1.73597814e-03
4.15000000e+02 4.00000000e+00 2.20105188e+00 1.21256655e-01 4.92949433e-03
4.15000000e+02 5.00000000e+00 2.37963198e+00 2.36974686e-01 1.56998739e-02
4.15000000e+02 6.00000000e+00 2.41689013e+00 8.76885303e-02 7.49970439e-03
4.16000000e+02 1.00000000e+00 9.83659523e-01 4.37945336e-02 3.28693783e-04
4.16000000e+02 2.00000000e+00 1.00571222e+00 6.71357216e-02 4.04008672e-04
4.16000000e+02 3.00000000e+00 1.87718658e+00 3.19116685e-02 2.73284415e-03
4.16000000e+02 4.00000000e+00 2.34279354e+00 7.26348284e-02 6.83242315e-03
4.16000000e+02 5.00000000e+00 2.34415459e+00 6.37812050e-02 6.93465166e-03
4.16000000e+02 6.00000000e+00 2.39429181e+00 1.31643557e-01 1.31324893e-02
4.17000000e+02 1.00000000e+00 1.01154318e+00 5.70222957e-02 4.07711461e-04
4.17000000e+02 2.00000000e+00 1.06434254e+00 8.00000000e-02 4.73829911e-04
4.17000000e+02 3.00000000e+00 1.82218674e+00 3.09478714e-02 3.57452845e-03
4.17000000e+02 4.00000000e+00 2.33466917e+00 6.91295211e-02 8.58323703e-03
4.17000000e+02 5.00000000e+00 2.35160742e+00 6.58102559e-02 7.61441776e-03
4.17000000e+02 6.00000000e+00 2.41241723e+00 1.11347911e-01 8.70140526e-03
4.18000000e+02 1.00000000e+00 1.04800088e+00 8.11312948e-02 4.52075272e-04
4.18000000e+02 2.00000000e+00 1.14847017e+00 7.52264316e-02 5.94328165e-04
4.18000000e+02 3.00000000e+00 1.77477464e+00 2.75929814e-02 1.31008921e-03
4.18000000e+02 4.00000000e+00 2.32005132e+00 7.20461095e-02 9.11349898e-03
4.18000000e+02 5.00000000e+00 2.35985470e+00 7.53080098e-02 7.70847731e-03
4.18000000e+02 6.00000000e+00 2.42389027e+00 9.79681408e-02 6.15655064e-03
4.19000000e+02 1.00000000e+00 1.09150670e+00 1.00246004e-01 5.08953199e-04
4.19000000e+02 2.00000000e+00 1.25208429e+00 6.56784253e-02 7.70731134e-04
4.19000000e+02 3.00000000e+00 1.73555285e+00 2.34107605e-02 9.46867922e-04
4.19000000e+02 4.00000000e+00 2.29936567e+00 7.70368544e-02 9.49228858e-03
4.19000000e+02 5.00000000e+00 2.36745143e+00 9.44162245e-02 9.46843861e-03
4.19000000e+02 6.00000000e+00 2.42864497e+00 8.94766511e-02 5.25799718e-03
4.20000000e+02 1.00000000e+00 1.14070256e+00 1.19247927e-01 5.80717865e-04
4.20000000e+02 2.00000000e+00 1.36907512e+00 6.22699902e-02 1.01514093e-03
4.20000000e+02 3.00000000e+00 1.70312435e+00 2.11024333e-02 7.39114982e-04
4.20000000e+02 4.00000000e+00 2.27262422e+00 8.44024308e-02 7.21125263e-03
4.20000000e+02 5.00000000e+00 2.37432566e+00 1.22302915e-01 1.34091800e-02
4.20000000e+02 6.00000000e+00 2.42713402e+00 8.65980810e-02 5.57631297e-03
4.21000000e+02 1.00000000e+00 9.98601156e-01 4.36020528e-02 3.89764737e-04
4.21000000e+02 2.00000000e+00 1.02028811e+00 6.68565392e-02 4.19197095e-04
4.21000000e+02 3.00000000e+00 1.80180988e+00 2.59979306e-02 1.85148209e-03
4.21000000e+02 4.00000000e+00 2.34236783e+00 6.34666768e-02 7.60905437e-03
4.21000000e+02 5.00000000e+00 2.34602829e+00 5.50291104e-02 7.69827638e-03
4.21000000e+02 6.00000000e+00 2.42689119e+00 1.01436544e-01 5.63018071e-03
4.22000000e+02 1.00000000e+00 1.02131640e+00 5.58940249e-02 4.16720288e-04
4.22000000e+02 2.00000000e+00 1.07400784e+00 8.06855040e-02 4.87280347e-04
4.22000000e+02 3.00000000e+00 1.77262813e+00 2.32258904e-02 1.31651646e-03
4.22000000e+02 4.00000000e+00 2.33452227e+00 6.48828216e-02 8.60228295e-03
4.22000000e+02 5.00000000e+00 2.35093289e+00 5.89779128e-02 7.77731583e-03
4.22000000e+02 6.00000000e+00 2.43379840e+00 9.03685228e-02 4.33024040e-03
4.23000000e+02 1.00000000e+00 1.05264166e+00 7.94451550e-02 4.58321563e-04
4.23000000e+02 2.00000000e+00 1.15341974e+00 7.19020981e-02 6.02650958e-04
4.23000000e+02 3.00000000e+00 1.75109107e+00 2.20917825e-02 1.15278755e-03
4.23000000e+02 4.00000000e+00 2.31995538e+00 7.07999688e-02 9.12330481e-03
4.23000000e+02 5.00000000e+00 2.35828379e+00 7.26385217e-02 7.61765606e-03
4.23000000e+02 6.00000000e+00 2.43422710e+00 8.78881360e-02 4.27606376e-03
4.24000000e+02 1.00000000e+00 1.00360169e+00 4.44018187e-02 3.96633067e-04
4.24000000e+02 2.00000000e+00 1.02517172e+00 6.73436953e-02 4.23970053e-04
4.24000000e+02 3.00000000e+00 1.77534424e+00 2.32588430e-02 1.31764270e-03
4.24000000e+02 4.00000000e+00 2.34233186e+00 6.01930995e-02 7.26143618e-03
4.24000000e+02 5.00000000e+00 2.34665786e+00 5.13769009e-02 8.16037534e-03
4.24000000e+02 6.00000000e+00 2.43783959e+00 9.00779174e-02 3.00075269e-03
4.25000000e+02 1.00000000e+00 4.87623680e-01 2.11281145e-02 1.13445776e-05
4.25000000e+02 2.00000000e+00 6.64366053e-01 1.94685476e-01 4.54935497e-05
4.25000000e+02 3.00000000e+00 1.11671321e+00 2.75701592e-01 5.46080988e-04
4.25000000e+02 4.00000000e+00 2.21606246e+00 1.69488653e-01 5.23236149e-03
4.25000000e+02 5.00000000e+00 2.29585210e+00 1.83679692e-01 8.83828917e-03
4.25000000e+02 6.00000000e+00 3.27357874e+00 2.35889113e+00 7.12454141e-04
4.26000000e+02 1.00000000e+00 5.73726940e-01 4.01145672e-02 2.30244603e-05
4.26000000e+02 2.00000000e+00 7.88084216e-01 2.95389560e-01 9.68848080e-05
4.26000000e+02 3.00000000e+00 1.24830391e+00 2.33049712e-01 7.63406017e-04
4.26000000e+02 4.00000000e+00 2.18660190e+00 1.61762042e-01 4.66386229e-03
4.26000000e+02 5.00000000e+00 2.29631978e+00 1.74277966e-01 8.86684988e-03
4.26000000e+02 6.00000000e+00 3.22899967e+00 2.12512751e+00 8.04181912e-04
4.27000000e+02 1.00000000e+00 6.76984299e-01 7.47015672e-02 4.85803927e-05
4.27000000e+02 2.00000000e+00 9.13421255e-01 3.38599687e-01 2.04199624e-04
4.27000000e+02 3.00000000e+00 1.37983165e+00 1.66605300e-01 1.04154149e-03
4.27000000e+02 4.00000000e+00 2.15397554e+00 1.58822679e-01 4.17544302e-03
4.27000000e+02 5.00000000e+00 2.28940058e+00 1.65296087e-01 8.58550697e-03
4.27000000e+02 6.00000000e+00 3.18247196e+00 1.96411175e+00 8.76096448e-04
4.28000000e+02 1.00000000e+00 7.88045243e-01 1.29740726e-01 9.75343460e-05
4.28000000e+02 2.00000000e+00 1.03861439e+00 3.26571134e-01 4.38915294e-04
4.28000000e+02 3.00000000e+00 1.51158124e+00 1.33571625e-01 1.43434215e-03
4.28000000e+02 4.00000000e+00 2.11766473e+00 1.56000156e-01 3.92563843e-03
4.28000000e+02 5.00000000e+00 2.27563413e+00 1.54152086e-01 7.39514835e-03
4.28000000e+02 6.00000000e+00 3.13282640e+00 1.79932813e+00 9.36147920e-04
4.29000000e+02 1.00000000e+00 9.01759346e-01 1.74697816e-01 1.89424999e-04
4.29000000e+02 2.00000000e+00 1.16220964e+00 2.89756807e-01 6.13356773e-04
4.29000000e+02 3.00000000e+00 1.64353769e+00 1.33394161e-01 1.89362988e-03
4.29000000e+02 4.00000000e+00 2.07663520e+00 1.55707457e-01 3.87329262e-03
4.29000000e+02 5.00000000e+00 2.25492450e+00 1.47404791e-01 6.22462694e-03
4.29000000e+02 6.00000000e+00 3.07862401e+00 1.67221284e+00 9.87675426e-04
4.30000000e+02 1.00000000e+00 1.01508072e+00 2.14576158e-01 4.10103935e-04
4.30000000e+02 2.00000000e+00 1.28261211e+00 2.71573825e-01 8.24094251e-04
4.30000000e+02 3.00000000e+00 1.77504145e+00 1.25145325e-01 1.32041289e-03
4.30000000e+02 4.00000000e+00 2.03008949e+00 1.58806789e-01 2.80440970e-03
4.30000000e+02 5.00000000e+00 2.22686697e+00 1.47265428e-01 5.41821581e-03
4.30000000e+02 6.00000000e+00 3.01857567e+00 1.57410658e+00 1.04385041e-03
4.31000000e+02 1.00000000e+00 1.12589884e+00 1.96988053e-01 5.57249402e-04
4.31000000e+02 2.00000000e+00 1.39803203e+00 2.63532388e-01 1.08298020e-03
4.31000000e+02 3.00000000e+00 1.90402396e+00 1.44930057e-01 2.71173473e-03
4.31000000e+02 4.00000000e+00 1.97883406e+00 1.64060834e-01 2.62778024e-03
4.31000000e+02 5.00000000e+00 2.19113476e+00 1.62444728e-01 4.74803839e-03
4.31000000e+02 6.00000000e+00 2.95163811e+00 1.42506577e+00 1.09544933e-03
4.32000000e+02 1.00000000e+00 1.23262479e+00 2.00548701e-01 7.31035318e-04
4.32000000e+02 2.00000000e+00 1.50634388e+00 2.67344653e-01 1.38297572e-03
4.32000000e+02 3.00000000e+00 1.91820712e+00 1.66702508e-01 2.83183232e-03
4.32000000e+02 4.00000000e+00 2.03478124e+00 1.90786901e-01 2.90156702e-03
4.32000000e+02 5.00000000e+00 2.14768890e+00 1.70443990e-01 4.19524944e-03
4.32000000e+02 6.00000000e+00 2.87728370e+00 1.24367281e+00 1.15182700e-03
4.33000000e+02 1.00000000e+00 1.33409539e+00 2.04197067e-01 9.29034766e-04
4.33000000e+02 2.00000000e+00 1.60383024e+00 2.30582105e-01 2.10211739e-03
4.33000000e+02 3.00000000e+00 1.85969971e+00 1.87592624e-01 3.38046040e-03
4.33000000e+02 4.00000000e+00 2.09659835e+00 1.83259266e-01 3.87523688e-03
4.33000000e+02 5.00000000e+00 2.15800175e+00 2.63535861e-01 4.26198412e-03
4.33000000e+02 6.00000000e+00 2.79549744e+00 1.05171824e+00 1.21480562e-03
4.34000000e+02 1.00000000e+00 1.42954916e+00 2.05191341e-01 1.30844638e-03
4.34000000e+02 2.00000000e+00 1.67496788e+00 1.98755394e-01 2.68409285e-03
4.34000000e+02 3.00000000e+00 1.81441313e+00 2.27578406e-01 7.06808687e-03
4.34000000e+02 4.00000000e+00 2.03861858e+00 1.91360458e-01 3.06195186e-03
4.34000000e+02 5.00000000e+00 2.27661445e+00 3.23784916e-01 7.77017670e-03
4.34000000e+02 6.00000000e+00 2.70680398e+00 8.75656743e-01 1.30546037e-03
4.35000000e+02 1.00000000e+00 1.51838652e+00 1.98109638e-01 1.49355102e-03
4.35000000e+02 2.00000000e+00 1.66535056e+00 1.79424979e-01 2.86982103e-03
4.35000000e+02 3.00000000e+00 1.83726028e+00 2.45266961e-01 4.40970789e-03
4.35000000e+02 4.00000000e+00 1.97426523e+00 2.02312431e-01 2.54389293e-03
4.35000000e+02 5.00000000e+00 2.38830796e+00 4.18883257e-01 1.15186090e-02
4.35000000e+02 6.00000000e+00 2.61310399e+00 7.38514257e-01 1.51934051e-03
4.36000000e+02 1.00000000e+00 1.59796631e+00 1.93460269e-01 2.12498068e-03
4.36000000e+02 2.00000000e+00 1.60064945e+00 1.87762750e-01 2.09036015e-03
4.36000000e+02 3.00000000e+00 1.89788722e+00 2.31413986e-01 3.11144034e-03
4.36000000e+02 4.00000000e+00 1.91128492e+00 2.12580063e-01 3.13150478e-03
4.36000000e+02 5.00000000e+00 2.46691042e+00 5.02765209e-01 2.67330981e-03
4.36000000e+02 6.00000000e+00 2.54049437e+00 6.75780696e-01 1.51499811e-03
4.37000000e+02 1.00000000e+00 5.75324831e-01 2.65206968e-02 2.33717107e-05
4.37000000e+02 2.00000000e+00 7.25379721e-01 1.86602674e-01 6.58340731e-05
4.37000000e+02 3.00000000e+00 1.34211482e+00 2.38126421e-01 9.52455586e-04
4.37000000e+02 4.00000000e+00 2.21754344e+00 1.66899491e-01 5.26169962e-03
4.37000000e+02 5.00000000e+00 2.30194688e+00 1.74753074e-01 9.10628104e-03
4.37000000e+02 6.00000000e+00 3.16904127e+00 1.71903122e+00 8.95852328e-04
4.38000000e+02 1.00000000e+00 6.55471225e-01 3.99206378e-02 4.16378397e-05
4.38000000e+02 2.00000000e+00 8.44732912e-01 2.43265795e-01 1.35001281e-04
4.38000000e+02 3.00000000e+00 1.46017891e+00 1.64106065e-01 1.08025688e-03
4.38000000e+02 4.00000000e+00 2.18402070e+00 1.61894293e-01 4.63692853e-03
4.38000000e+02 5.00000000e+00 2.30284625e+00 1.64119532e-01 9.14144801e-03
4.38000000e+02 6.00000000e+00 3.12014520e+00 1.53439892e+00 9.65903475e-04
